"","car.id","time.arrived"
"14937","20155724025736-120","2015-06-24 02:57:00"
"14938","20155724025757-642","2015-07-24 14:57:00"
"14939","20155724045740-714","2015-07-24 04:57:00"
"14940","20155724045747-509","2015-09-24 16:57:00"
"14941","20155724055744-118","2015-07-24 17:57:00"
"14942","20155724065712-217","2015-07-24 06:57:00"
"14943","20155724075753-122","2015-06-24 19:57:00"
"14944","20155724105706-534","2015-07-24 22:57:00"
"14945","20155725035758-59","2015-08-25 15:57:00"
"14946","20155725045758-771","2015-07-25 04:57:00"
"14947","20155725075727-219","2015-07-25 07:57:00"
"14948","20155725075744-903","2015-06-25 07:57:00"
"14949","20155725095739-361","2015-06-25 09:57:00"
"14950","20155725115741-68","2015-07-25 23:57:00"
"14951","20155726015743-944","2015-07-26 13:57:00"
"14952","20155726045730-46","2015-09-26 16:57:00"
"14953","20155726045746-126","2015-09-26 04:57:00"
"14954","20155726065746-437","2015-07-26 06:57:00"
"14955","20155726075705-55","2015-08-26 07:57:00"
"14956","20155726085710-998","2015-07-26 08:57:00"
"14957","20155726085725-991","2015-08-26 08:57:00"
"14958","20155726105718-69","2015-08-26 10:57:00"
"14959","20155726105752-335","2015-06-26 10:57:00"
"14960","20155726125712-330","2015-09-26 00:57:00"
"14961","20155726125730-585","2015-09-26 12:57:00"
"14962","20155727015757-542","2015-08-27 13:57:00"
"14963","20155727045729-105","2015-08-27 16:57:00"
"14964","20155727045735-743","2015-08-27 16:57:00"
"14965","20155727125724-188","2015-10-27 00:57:00"
"14966","20155728025725-80","2015-05-28 14:57:00"
"14967","20155728045750-240","2015-07-28 16:57:00"
"14968","20155728065747-15","2015-09-28 06:57:00"
"14969","20155728085725-973","2015-08-28 08:57:00"
"14970","20155728115739-290","2015-08-28 23:57:00"
"14971","20155729015739-338","2015-08-29 13:57:00"
"14972","20155729025712-48","2015-07-29 14:57:00"
"14973","20155729045730-720","2015-09-29 16:57:00"
"14974","20155729095741-271","2015-06-29 09:57:00"
"14975","20155729095744-69","2015-08-29 09:57:00"
"14976","20155729095755-261","2015-11-29 09:57:00"
"14977","20155729095756-876","2015-07-29 09:57:00"
"14978","20155729105722-35","2015-07-29 10:57:00"
"14979","20155729105735-293","2015-10-29 10:57:00"
"14980","20155729115754-235","2015-08-29 11:57:00"
"14981","20155730045709-115","2015-08-30 16:57:00"
"14982","20155730045759-380","2015-05-30 16:57:00"
"14983","20155730085748-465","2015-11-30 20:57:00"
"14984","20155730085755-371","2015-07-30 08:57:00"
"14985","20155730095723-986","2015-06-30 21:57:00"
"14986","20155730095745-12","2015-06-30 21:57:00"
"14987","20155730105738-155","2015-10-30 22:57:00"
"14988","20155730125713-984","2015-07-30 12:57:00"
"14989","20155731015742-412","2015-07-31 13:57:00"
"14990","20155731045731-907","2015-07-31 16:57:00"
"14991","20155731055752-472","2015-07-31 17:57:00"
"14992","20155731065708-964","2015-08-31 06:57:00"
"14993","20155731115721-967","2015-08-31 11:57:00"
"14994","20155801015819-968","2015-07-01 01:58:00"
"14995","20155801015824-240","2015-09-01 13:58:00"
"14996","20155801025816-705","2015-06-01 14:58:00"
"14997","20155801035840-804","2015-07-01 15:58:00"
"14998","20155801075814-893","2015-10-01 07:58:00"
"14999","20155801075850-229","2015-09-01 19:58:00"
"15000","20155801085847-425","2015-07-01 08:58:00"
"15001","20155801095814-110","2015-06-01 09:58:00"
"15002","20155801105820-248","2015-05-01 10:58:00"
"15003","20155801115833-996","2015-07-01 11:58:00"
"15004","20155802055814-251","2015-07-02 17:58:00"
"15005","20155802065857-168","2015-06-02 06:58:00"
"15006","20155802085805-6","2015-10-02 08:58:00"
"15007","20155803015845-964","2015-07-03 01:58:00"
"15008","20155803035851-140","2015-05-03 15:58:00"
"15009","20155803045807-863","2015-07-03 16:58:00"
"15010","20155803045848-101","2015-07-03 16:58:00"
"15011","20155803065823-477","2015-05-03 06:58:00"
"15012","20155803075823-463","2015-07-03 07:58:00"
"15013","20155803075828-205","2015-07-03 19:58:00"
"15014","20155803085804-911","2015-07-03 08:58:00"
"15015","20155803095829-960","2015-06-03 09:58:00"
"15016","20155803105858-900","2015-05-03 10:58:00"
"15017","20155804015811-880","2015-06-04 13:58:00"
"15018","20155804035844-100","2015-07-04 15:58:00"
"15019","20155804045831-476","2015-07-04 16:58:00"
"15020","20155804045852-111","2015-07-04 16:58:00"
"15021","20155804085805-14","2015-06-04 08:58:00"
"15022","20155804085814-147","2015-08-04 08:58:00"
"15023","20155804095839-242","2015-06-04 09:58:00"
"15024","20155804105805-400","2015-08-04 22:58:00"
"15025","20155804115843-870","2015-06-04 11:58:00"
"15026","20155805015812-89","2015-10-05 01:58:00"
"15027","20155805015836-890","2015-07-05 13:58:00"
"15028","20155805025842-634","2015-06-05 14:58:00"
"15029","20155805055852-563","2015-07-05 17:58:00"
"15030","20155805085848-703","2015-08-05 08:58:00"
"15031","20155805085850-481","2015-07-05 08:58:00"
"15032","20155805125838-346","2015-06-05 12:58:00"
"15033","20155806025837-218","2015-05-06 14:58:00"
"15034","20155806025840-541","2015-10-06 14:58:00"
"15035","20155806045854-862","2015-09-06 04:58:00"
"15036","20155806065818-62","2015-06-06 18:58:00"
"15037","20155806065835-432","2015-09-06 06:58:00"
"15038","20155806065852-717","2015-09-06 06:58:00"
"15039","20155806065854-345","2015-08-06 06:58:00"
"15040","20155806085836-681","2015-08-06 08:58:00"
"15041","20155807015849-772","2015-06-07 13:58:00"
"15042","20155807035829-958","2015-06-07 15:58:00"
"15043","20155807055827-460","2015-08-07 17:58:00"
"15044","20155807055837-636","2015-09-07 17:58:00"
"15045","20155807095823-910","2015-08-07 09:58:00"
"15046","20155807105856-823","2015-08-07 22:58:00"
"15047","20155807115813-909","2015-09-07 11:58:00"
"15048","20155807125802-565","2015-08-07 12:58:00"
"15049","20155808045846-178","2015-07-08 04:58:00"
"15050","20155808045846-22","2015-09-08 04:58:00"
"15051","20155808055803-655","2015-07-08 17:58:00"
"15052","20155808055821-749","2015-06-08 05:58:00"
"15053","20155808065847-228","2015-10-08 18:58:00"
"15054","20155808075820-882","2015-05-08 07:58:00"
"15055","20155808075842-527","2015-07-08 07:58:00"
"15056","20155808075848-404","2015-06-08 07:58:00"
"15057","20155809045850-372","2015-08-09 16:58:00"
"15058","20155809045856-713","2015-07-09 16:58:00"
"15059","20155809065829-220","2015-07-09 06:58:00"
"15060","20155809065858-874","2015-09-09 06:58:00"
"15061","20155809075828-607","2015-07-09 07:58:00"
"15062","20155809095821-297","2015-07-09 09:58:00"
"15063","20155809095823-865","2015-09-09 09:58:00"
"15064","20155809095840-349","2015-08-09 09:58:00"
"15065","20155809105821-489","2015-08-09 22:58:00"
"15066","20155809105858-905","2015-06-09 10:58:00"
"15067","20155809115800-678","2015-07-09 11:58:00"
"15068","20155809125823-570","2015-06-09 12:58:00"
"15069","20155809125852-460","2015-05-09 12:58:00"
"15070","20155810015814-86","2015-09-10 13:58:00"
"15071","20155810015843-1","2015-11-10 13:58:00"
"15072","20155810025850-117","2015-09-10 14:58:00"
"15073","20155810045819-287","2015-10-10 16:58:00"
"15074","20155810065842-768","2015-07-10 06:58:00"
"15075","20155810085841-250","2015-09-10 08:58:00"
"15076","20155810095859-88","2015-07-10 09:58:00"
"15077","20155810115855-455","2015-06-10 11:58:00"
"15078","20155810125837-406","2015-08-10 12:58:00"
"15079","20155811035820-587","2015-07-11 15:58:00"
"15080","20155811045827-264","2015-07-11 16:58:00"
"15081","20155811055815-517","2015-06-11 17:58:00"
"15082","20155811065818-614","2015-05-11 06:58:00"
"15083","20155811075818-230","2015-06-11 07:58:00"
"15084","20155811085816-277","2015-07-11 08:58:00"
"15085","20155811095854-396","2015-08-11 21:58:00"
"15086","20155811105829-794","2015-07-11 10:58:00"
"15087","20155812015855-673","2015-07-12 13:58:00"
"15088","20155812025810-206","2015-07-12 02:58:00"
"15089","20155812035804-861","2015-05-12 15:58:00"
"15090","20155812035827-157","2015-05-12 15:58:00"
"15091","20155812045842-786","2015-09-12 16:58:00"
"15092","20155812065819-311","2015-07-12 06:58:00"
"15093","20155812085850-844","2015-11-12 08:58:00"
"15094","20155812095815-41","2015-07-12 09:58:00"
"15095","20155812105823-746","2015-06-12 22:58:00"
"15096","20155812115802-110","2015-09-12 11:58:00"
"15097","20155812115832-295","2015-08-12 11:58:00"
"15098","20155812115843-658","2015-07-12 11:58:00"
"15099","20155812125816-703","2015-07-12 12:58:00"
"15100","20155813025810-185","2015-08-13 14:58:00"
"15101","20155813045825-9","2015-06-13 16:58:00"
"15102","20155813075840-171","2015-07-13 07:58:00"
"15103","20155813085849-77","2015-07-13 08:58:00"
"15104","20155813105800-351","2015-06-13 10:58:00"
"15105","20155813105811-205","2015-10-13 22:58:00"
"15106","20155813115831-288","2015-06-13 11:58:00"
"15107","20155814035802-153","2015-11-14 15:58:00"
"15108","20155814035817-335","2015-05-14 15:58:00"
"15109","20155814035858-266","2015-09-14 03:58:00"
"15110","20155814045802-471","2015-06-14 16:58:00"
"15111","20155814045830-493","2015-08-14 16:58:00"
"15112","20155814055835-727","2015-09-14 05:58:00"
"15113","20155814095824-763","2015-08-14 09:58:00"
"15114","20155815025830-136","2015-05-15 02:58:00"
"15115","20155815075852-802","2015-08-15 07:58:00"
"15116","20155815085831-779","2015-06-15 08:58:00"
"15117","20155815085832-570","2015-06-15 20:58:00"
"15118","20155815105829-773","2015-09-15 10:58:00"
"15119","20155815115803-87","2015-05-15 23:58:00"
"15120","20155815115806-862","2015-08-15 11:58:00"
"15121","20155815115859-161","2015-09-15 11:58:00"
"15122","20155815125820-398","2015-05-15 12:58:00"
"15123","20155815125829-147","2015-08-15 12:58:00"
"15124","20155816045813-135","2015-06-16 16:58:00"
"15125","20155816045845-680","2015-05-16 04:58:00"
"15126","20155816065809-769","2015-05-16 18:58:00"
"15127","20155816065820-308","2015-11-16 06:58:00"
"15128","20155816065834-973","2015-11-16 06:58:00"
"15129","20155816065857-340","2015-08-16 06:58:00"
"15130","20155816075858-621","2015-05-16 19:58:00"
"15131","20155816105800-405","2015-05-16 10:58:00"
"15132","20155816105854-480","2015-07-16 10:58:00"
"15133","20155816115844-637","2015-07-16 11:58:00"
"15134","20155816115849-418","2015-06-16 11:58:00"
"15135","20155817015848-991","2015-08-17 13:58:00"
"15136","20155817045800-659","2015-07-17 04:58:00"
"15137","20155817055837-357","2015-08-17 17:58:00"
"15138","20155817075851-702","2015-06-17 07:58:00"
"15139","20155817085808-370","2015-07-17 08:58:00"
"15140","20155817085820-280","2015-08-17 20:58:00"
"15141","20155817085826-736","2015-09-17 08:58:00"
"15142","20155817085846-463","2015-06-17 08:58:00"
"15143","20155817095851-242","2015-06-17 09:58:00"
"15144","20155817115803-248","2015-07-17 11:58:00"
"15145","20155817115835-186","2015-08-17 11:58:00"
"15146","20155818015801-284","2015-09-18 13:58:00"
"15147","20155818035853-341","2015-06-18 15:58:00"
"15148","20155818055851-201","2015-06-18 17:58:00"
"15149","20155818055851-86","2015-06-18 05:58:00"
"15150","20155818065805-317","2015-10-18 06:58:00"
"15151","20155818095825-524","2015-08-18 21:58:00"
"15152","20155818125809-674","2015-05-18 12:58:00"
"15153","20155819015821-968","2015-08-19 13:58:00"
"15154","20155819065837-382","2015-09-19 06:58:00"
"15155","20155819095836-791","2015-09-19 09:58:00"
"15156","20155819105843-176","2015-07-19 10:58:00"
"15157","20155819125825-141","2015-09-19 12:58:00"
"15158","20155820025827-627","2015-08-20 14:58:00"
"15159","20155820025849-226","2015-06-20 14:58:00"
"15160","20155820035842-564","2015-06-20 15:58:00"
"15161","20155820055809-845","2015-09-20 17:58:00"
"15162","20155820065827-219","2015-07-20 06:58:00"
"15163","20155820075822-76","2015-07-20 07:58:00"
"15164","20155820075838-714","2015-07-20 07:58:00"
"15165","20155820075854-368","2015-08-20 19:58:00"
"15166","20155820105848-59","2015-09-20 10:58:00"
"15167","20155820115826-639","2015-09-20 11:58:00"
"15168","20155820115836-402","2015-11-20 11:58:00"
"15169","20155821015857-728","2015-08-21 13:58:00"
"15170","20155821025807-791","2015-09-21 14:58:00"
"15171","20155821065833-503","2015-09-21 06:58:00"
"15172","20155821075857-972","2015-10-21 07:58:00"
"15173","20155821095808-282","2015-10-21 09:58:00"
"15174","20155821095827-669","2015-05-21 09:58:00"
"15175","20155821115832-823","2015-06-21 11:58:00"
"15176","20155821115837-50","2015-08-21 23:58:00"
"15177","20155821125843-445","2015-05-21 12:58:00"
"15178","20155822015813-209","2015-06-22 13:58:00"
"15179","20155822015830-304","2015-06-22 13:58:00"
"15180","20155822055802-926","2015-07-22 05:58:00"
"15181","20155822075801-949","2015-07-22 07:58:00"
"15182","20155822095814-359","2015-06-22 09:58:00"
"15183","20155822095826-155","2015-08-22 09:58:00"
"15184","20155822095852-890","2015-07-22 21:58:00"
"15185","20155822105810-579","2015-09-22 10:58:00"
"15186","20155822115853-505","2015-07-22 11:58:00"
"15187","20155822125820-486","2015-06-22 12:58:00"
"15188","20155823035853-246","2015-10-23 15:58:00"
"15189","20155823045848-67","2015-09-23 16:58:00"
"15190","20155823055803-433","2015-08-23 05:58:00"
"15191","20155823065837-106","2015-09-23 06:58:00"
"15192","20155823075804-719","2015-10-23 07:58:00"
"15193","20155823075842-421","2015-06-23 07:58:00"
"15194","20155823085830-345","2015-08-23 08:58:00"
"15195","20155823085839-596","2015-10-23 08:58:00"
"15196","20155823095855-582","2015-09-23 09:58:00"
"15197","20155823115812-779","2015-07-23 11:58:00"
"15198","20155823115852-975","2015-08-23 11:58:00"
"15199","20155823125851-5","2015-05-23 00:58:00"
"15200","20155824015804-38","2015-07-24 13:58:00"
"15201","20155824015823-693","2015-07-24 13:58:00"
"15202","20155824065823-362","2015-06-24 06:58:00"
"15203","20155824075833-835","2015-09-24 07:58:00"
"15204","20155824085808-856","2015-07-24 08:58:00"
"15205","20155824085824-497","2015-07-24 08:58:00"
"15206","20155824105804-483","2015-06-24 10:58:00"
"15207","20155824105853-847","2015-10-24 22:58:00"
"15208","20155824115842-88","2015-05-24 11:58:00"
"15209","20155824125808-342","2015-06-24 12:58:00"
"15210","20155825015845-391","2015-09-25 13:58:00"
"15211","20155825015847-776","2015-07-25 13:58:00"
"15212","20155825035821-104","2015-05-25 15:58:00"
"15213","20155825075818-934","2015-08-25 19:58:00"
"15214","20155825075830-372","2015-07-25 07:58:00"
"15215","20155825085835-596","2015-08-25 08:58:00"
"15216","20155825095828-312","2015-07-25 09:58:00"
"15217","20155825095843-923","2015-08-25 09:58:00"
"15218","20155825105841-374","2015-09-25 10:58:00"
"15219","20155825115804-7","2015-09-25 11:58:00"
"15220","20155825125841-294","2015-12-25 12:58:00"
"15221","20155826015806-989","2015-07-26 01:58:00"
"15222","20155826025824-717","2015-09-26 14:58:00"
"15223","20155826045826-106","2015-06-26 16:58:00"
"15224","20155826045853-500","2015-06-26 16:58:00"
"15225","20155826055855-744","2015-09-26 17:58:00"
"15226","20155826055856-580","2015-07-26 17:58:00"
"15227","20155826065850-927","2015-09-26 18:58:00"
"15228","20155826105805-860","2015-06-26 10:58:00"
"15229","20155826115815-593","2015-07-26 23:58:00"
"15230","20155826115832-431","2015-08-26 11:58:00"
"15231","20155826125821-822","2015-06-26 12:58:00"
"15232","20155827015818-429","2015-07-27 13:58:00"
"15233","20155827015856-404","2015-07-27 13:58:00"
"15234","20155827025824-481","2015-09-27 14:58:00"
"15235","20155827045831-194","2015-06-27 16:58:00"
"15236","20155827095803-168","2015-06-27 21:58:00"
"15237","20155827095826-435","2015-06-27 09:58:00"
"15238","20155827095843-188","2015-09-27 21:58:00"
"15239","20155828015841-903","2015-06-28 13:58:00"
"15240","20155828095857-94","2015-06-28 09:58:00"
"15241","20155828115825-591","2015-08-28 23:58:00"
"15242","20155829075824-907","2015-05-29 19:58:00"
"15243","20155829085817-23","2015-07-29 08:58:00"
"15244","20155829095814-906","2015-06-29 09:58:00"
"15245","20155829125801-230","2015-07-29 12:58:00"
"15246","20155830035801-177","2015-10-30 15:58:00"
"15247","20155830045808-582","2015-08-30 16:58:00"
"15248","20155830055828-679","2015-05-30 05:58:00"
"15249","20155830055849-282","2015-07-30 05:58:00"
"15250","20155830065855-504","2015-07-30 06:58:00"
"15251","20155830085824-923","2015-06-30 08:58:00"
"15252","20155830085850-481","2015-06-30 08:58:00"
"15253","20155830105834-763","2015-08-30 10:58:00"
"15254","20155831065804-376","2015-05-31 06:58:00"
"15255","20155831085848-755","2015-08-31 20:58:00"
"15256","20155831115839-729","2015-07-31 11:58:00"
"15257","20155831125800-301","2015-07-31 12:58:00"
"15258","20155901015947-373","2015-07-01 13:59:00"
"15259","20155901035926-421","2015-11-01 15:59:00"
"15260","20155901035934-317","2015-10-01 15:59:00"
"15261","20155901045901-393","2015-09-01 16:59:00"
"15262","20155901045958-283","2015-10-01 04:59:00"
"15263","20155901055918-875","2015-06-01 05:59:00"
"15264","20155901075938-57","2015-07-01 07:59:00"
"15265","20155901125940-121","2015-09-01 12:59:00"
"15266","20155901125946-822","2015-07-01 12:59:00"
"15267","20155902015910-865","2015-07-02 13:59:00"
"15268","20155902035925-220","2015-06-02 15:59:00"
"15269","20155902035925-439","2015-09-02 03:59:00"
"15270","20155902035928-553","2015-12-02 15:59:00"
"15271","20155902045926-725","2015-06-02 04:59:00"
"15272","20155902055909-455","2015-07-02 05:59:00"
"15273","20155902055909-699","2015-08-02 05:59:00"
"15274","20155902105925-30","2015-06-02 10:59:00"
"15275","20155902115909-910","2015-09-02 11:59:00"
"15276","20155902115911-810","2015-06-02 11:59:00"
"15277","20155902125916-155","2015-09-02 12:59:00"
"15278","20155903015900-12","2015-07-03 13:59:00"
"15279","20155903035925-197","2015-07-03 15:59:00"
"15280","20155903065939-454","2015-08-03 06:59:00"
"15281","20155903075911-687","2015-08-03 07:59:00"
"15282","20155903085903-858","2015-09-03 08:59:00"
"15283","20155903085959-441","2015-08-03 08:59:00"
"15284","20155903095917-883","2015-09-03 21:59:00"
