car.id, path
20161407111441-721, entrance3 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 entrance4
20161707111729-466, entrance0 entrance3
20163808063808-786, entrance1 general-gate7 entrance3
20164308064308-869, entrance1 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 entrance4
20165908065929-592, ranger-base gate8 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 general-gate5 gate8 ranger-base
20160508090514-384, ranger-base gate8 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 camping8 general-gate3 gate4 ranger-stop5 ranger-stop5 gate4 gate5 ranger-stop6 ranger-stop6 gate5 gate8 ranger-base
20163708103702-555, entrance3 general-gate7 camping5 camping5 general-gate7 entrance3
20163308123350-465, ranger-base gate8 gate5 ranger-stop6 gate6 general-gate7 ranger-stop4 ranger-stop4 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20162008032035-93, entrance4 general-gate5 general-gate2 ranger-stop0 ranger-stop2 general-gate1 entrance3
20163708043702-671, entrance2 general-gate2 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 entrance1
20164108094121-831, entrance3 general-gate7 entrance1
20164009044032-666, entrance1 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 entrance4
20160609070620-50, entrance3 general-gate7 entrance1
20163709073701-636, entrance1 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 entrance4
20161509081549-225, ranger-base gate8 gate5 ranger-stop6 gate6 gate7 ranger-stop7 ranger-stop7 gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 ranger-stop0 ranger-stop0 ranger-stop0 general-gate2 general-gate5 gate4 ranger-stop5 ranger-stop5 gate4 gate8 ranger-base
20161709081739-74, ranger-base gate8 gate5 ranger-stop6 gate6 general-gate7 camping2 camping2 general-gate7 ranger-stop4 ranger-stop4 general-gate7 gate6 ranger-stop6 gate5 camping6 camping6 gate4 ranger-stop5 ranger-stop5 gate4 gate8 ranger-base
20160709090729-590, ranger-base gate8 general-gate5 general-gate2 ranger-stop0 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 ranger-stop4 ranger-stop4 general-gate7 gate2 ranger-stop1 ranger-stop1 gate2 general-gate7 gate6 ranger-stop6 gate5 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 camping8 general-gate3 gate4 ranger-stop5 ranger-stop5 gate4 gate5 ranger-stop6 ranger-stop6 gate6 gate7 ranger-stop7 ranger-stop7 gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop2 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20165209125235-294, entrance3 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 general-gate6 camping7 camping7 general-gate6 general-gate5 general-gate2 ranger-stop0 ranger-stop2 general-gate1 entrance3
20165809035816-919, ranger-base gate8 gate5 ranger-stop6 gate6 general-gate7 gate2 ranger-stop1 ranger-stop1 gate2 general-gate7 gate6 ranger-stop6 gate5 general-gate6 camping7 camping7 general-gate6 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 general-gate5 gate8 ranger-base
20161009091032-139, entrance1 general-gate7 entrance3
20161810121809-935, entrance1 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 general-gate2 entrance2
20161410071459-955, ranger-base gate8 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 camping8 general-gate3 gate4 ranger-stop5 ranger-stop5 gate4 gate5 ranger-stop6 ranger-stop6 gate5 gate8 ranger-base
20165210085237-153, ranger-base gate8 general-gate6 camping7 camping7 general-gate6 gate8 ranger-base
20165610105632-536, entrance0 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 entrance4
20163810113835-481, entrance0 entrance3
20165110125115-153, ranger-base gate8 general-gate5 general-gate2 ranger-stop0 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 ranger-stop4 ranger-stop4 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop2 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20160610030651-843, entrance0 general-gate1 ranger-stop2 ranger-stop0 general-gate2 camping8 camping8 general-gate2 ranger-stop0 ranger-stop2 general-gate1 entrance3
20160910050957-271, ranger-base gate8 gate5 ranger-stop6 gate6 general-gate7 camping4 camping4 gate1 gate0 general-gate1 ranger-stop2 ranger-stop2 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20163910083941-608, entrance0 entrance3
20164911124933-761, entrance3 general-gate7 entrance1
20165711095753-305, entrance1 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 general-gate2 entrance2
20165811095828-959, ranger-base gate8 general-gate5 general-gate2 ranger-stop0 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 ranger-stop4 ranger-stop4 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop2 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20165611125620-329, entrance2 general-gate2 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 entrance1
20164811024821-270, entrance4 general-gate5 general-gate2 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 camping2 camping2 general-gate7 entrance3
20160411030426-791, entrance0 general-gate1 ranger-stop2 ranger-stop0 general-gate2 entrance2
20161912011943-12, entrance3 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 entrance4
20160812070829-287, ranger-base gate8 gate5 ranger-stop6 gate6 gate7 ranger-stop7 ranger-stop7 gate7 gate6 ranger-stop6 gate5 gate8 ranger-base
20162012092036-487, entrance4 camping6 camping6 entrance4
20163112023103-209, ranger-base gate8 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 general-gate5 gate8 ranger-base
20163912033939-360, entrance0 general-gate1 ranger-stop2 ranger-stop0 general-gate2 entrance2
20161312051308-262, ranger-base gate8 gate5 ranger-stop6 gate6 general-gate7 camping4 camping4 gate2 ranger-stop1 ranger-stop1 gate2 general-gate7 gate6 ranger-stop6 gate5 gate4 ranger-stop5 ranger-stop5 gate4 gate5 ranger-stop6 gate6 general-gate7 camping5 camping5 general-gate7 gate6 ranger-stop6 gate5 gate8 ranger-base
20161512071503-37, entrance1 general-gate7 entrance3
20161112091116-745, entrance0 general-gate4 general-gate7 entrance1
20162213012206-582, entrance1 general-gate7 general-gate4 entrance0
20163913063905-830, ranger-base gate8 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 camping8 general-gate3 gate4 ranger-stop5 ranger-stop5 gate4 gate5 ranger-stop6 ranger-stop6 gate5 gate8 ranger-base
20165513085542-707, entrance2 general-gate2 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 entrance1
20164213104205-795, ranger-base gate8 gate5 ranger-stop6 gate6 general-gate7 camping4 camping4 general-gate7 gate6 ranger-stop6 ranger-stop6 gate5 gate8 ranger-base
20161713121715-174, entrance3 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 general-gate6 camping7 camping7 general-gate6 entrance4
20163513023515-187, ranger-base gate8 general-gate5 general-gate2 ranger-stop0 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 ranger-stop4 ranger-stop4 general-gate7 gate2 ranger-stop1 ranger-stop1 gate2 general-gate7 gate6 ranger-stop6 gate5 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 camping8 general-gate3 gate4 ranger-stop5 ranger-stop5 gate4 gate5 ranger-stop6 ranger-stop6 gate6 gate7 ranger-stop7 ranger-stop7 gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop2 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20165713025752-457, ranger-base gate8 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 camping8 general-gate3 gate4 ranger-stop5 ranger-stop5 gate4 gate5 ranger-stop6 ranger-stop6 gate5 gate8 ranger-base
20162413062400-914, entrance3 general-gate1 ranger-stop2 ranger-stop0 general-gate2 entrance2
20160914030941-510, entrance4 general-gate5 general-gate2 ranger-stop0 ranger-stop2 general-gate1 entrance3
20160614060644-101, ranger-base gate8 gate5 ranger-stop6 ranger-stop6 gate5 gate4 ranger-stop5 ranger-stop5 gate4 general-gate3 camping8 gate3 ranger-stop3 ranger-stop3 gate3 general-gate5 gate8 ranger-base
20160714060744-440, entrance1 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 camping6 camping6 general-gate5 general-gate2 ranger-stop0 ranger-stop2 general-gate1 entrance3
20163914063904-578, ranger-base gate8 general-gate5 general-gate2 ranger-stop0 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 ranger-stop4 ranger-stop4 general-gate7 gate2 ranger-stop1 ranger-stop1 gate2 general-gate7 gate6 ranger-stop6 gate5 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 camping8 general-gate3 gate4 ranger-stop5 ranger-stop5 gate4 gate5 ranger-stop6 ranger-stop6 gate6 gate7 ranger-stop7 ranger-stop7 gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop2 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20163114033130-293, entrance0 entrance3
20165814035840-3, entrance1 general-gate7 general-gate4 entrance0
20165214055203-203, ranger-base gate8 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 camping8 general-gate3 gate4 ranger-stop5 ranger-stop5 gate4 gate5 ranger-stop6 ranger-stop6 gate5 gate8 ranger-base
20160215040244-531, entrance2 general-gate2 ranger-stop0 ranger-stop2 general-gate1 entrance3
20161915061905-937, entrance2 general-gate2 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 camping4 camping4 general-gate7 general-gate4 entrance0
20165615065614-36, ranger-base gate8 general-gate5 general-gate2 ranger-stop0 ranger-stop2 ranger-stop2 general-gate1 general-gate4 gate7 ranger-stop7 ranger-stop7 gate7 gate6 ranger-stop6 ranger-stop6 gate5 gate4 ranger-stop5 ranger-stop5 gate4 general-gate3 camping8 gate3 ranger-stop3 ranger-stop3 gate3 general-gate5 gate5 ranger-stop6 gate6 general-gate7 gate2 ranger-stop1 ranger-stop1 gate2 general-gate7 ranger-stop4 ranger-stop4 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20165915095907-272, ranger-base gate8 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 general-gate5 general-gate6 camping7 camping7 general-gate6 gate8 ranger-base
20163915103958-446, entrance2 general-gate2 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 entrance1
20162115122140-860, ranger-base gate8 gate5 ranger-stop6 gate6 general-gate7 ranger-stop4 ranger-stop4 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop2 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20165915045935-33, entrance3 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 entrance4
20165215055210-374, ranger-base gate8 gate5 ranger-stop6 ranger-stop6 gate5 gate4 ranger-stop5 ranger-stop5 gate4 general-gate3 camping8 gate3 ranger-stop3 ranger-stop3 gate3 general-gate5 gate8 ranger-base
20163816123835-752, entrance2 general-gate2 ranger-stop0 ranger-stop2 general-gate1 entrance0
20164516054555-995, entrance2 general-gate2 ranger-stop0 ranger-stop2 general-gate1 entrance3
20164316074335-917, ranger-base gate8 gate5 ranger-stop6 gate6 general-gate7 gate2 ranger-stop1 ranger-stop1 gate2 general-gate7 gate7 ranger-stop7 ranger-stop7 gate7 gate6 ranger-stop6 gate5 gate8 ranger-base
20162016092004-665, ranger-base gate8 gate5 ranger-stop6 ranger-stop6 gate5 camping6 camping6 camping6 camping6 gate8 ranger-base
20162716112747-330, entrance4 general-gate5 general-gate2 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 camping5 camping5 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 entrance4
20164016054015-127, ranger-base gate8 general-gate5 general-gate2 ranger-stop0 ranger-stop2 ranger-stop2 general-gate1 general-gate4 gate7 ranger-stop7 ranger-stop7 gate7 gate6 ranger-stop6 ranger-stop6 gate5 gate4 ranger-stop5 ranger-stop5 gate4 general-gate3 camping8 gate3 ranger-stop3 ranger-stop3 gate3 general-gate5 gate5 ranger-stop6 gate6 general-gate7 gate2 ranger-stop1 ranger-stop1 gate2 general-gate7 ranger-stop4 ranger-stop4 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20163716063758-519, entrance1 general-gate7 general-gate4 entrance0
20163417053440-4, entrance4 general-gate5 general-gate2 ranger-stop0 ranger-stop2 general-gate1 entrance0
20165817105838-662, entrance0 entrance3
20165917105906-887, entrance4 general-gate5 general-gate2 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 entrance1
20161217011221-688, ranger-base gate8 general-gate5 general-gate2 ranger-stop0 ranger-stop2 ranger-stop2 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20160517030525-890, ranger-base gate8 general-gate5 general-gate2 ranger-stop0 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 ranger-stop4 ranger-stop4 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop2 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20164117034159-787, ranger-base gate8 gate5 ranger-stop6 gate6 gate7 ranger-stop7 ranger-stop7 gate7 gate6 ranger-stop6 ranger-stop6 gate5 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 general-gate5 gate8 ranger-base
20164517034546-223, ranger-base gate8 gate5 ranger-stop6 ranger-stop6 gate5 gate4 ranger-stop5 ranger-stop5 gate4 general-gate3 camping8 gate3 ranger-stop3 ranger-stop3 gate3 general-gate5 gate8 ranger-base
20164517044541-414, entrance3 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 general-gate6 camping7 camping7 general-gate6 general-gate5 general-gate2 ranger-stop0 ranger-stop2 general-gate1 entrance3
20161018111027-541, entrance1 general-gate7 entrance3
20161818111818-216, entrance4 general-gate5 general-gate2 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 camping4 camping4 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 general-gate2 entrance2
20161918011953-144, ranger-base gate8 general-gate5 camping8 camping8 general-gate5 gate8 ranger-base
20161518061535-231, entrance2 general-gate2 ranger-stop0 ranger-stop2 general-gate1 entrance3
20160018090055-859, entrance4 general-gate5 general-gate2 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 entrance1
20163418113417-417, entrance0 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 entrance4
20162219032229-226, entrance3 gate6 ranger-stop6 gate5 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 general-gate5 gate5 ranger-stop6 gate6 entrance3
20162919052953-47, entrance0 general-gate4 general-gate7 entrance1
20163519063510-512, ranger-base gate8 general-gate5 general-gate2 ranger-stop0 ranger-stop2 ranger-stop2 general-gate1 general-gate4 gate7 ranger-stop7 ranger-stop7 gate7 gate6 ranger-stop6 ranger-stop6 gate5 gate4 ranger-stop5 ranger-stop5 gate4 general-gate3 camping8 gate3 ranger-stop3 ranger-stop3 gate3 general-gate5 gate5 ranger-stop6 gate6 general-gate7 gate2 ranger-stop1 ranger-stop1 gate2 general-gate7 ranger-stop4 ranger-stop4 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20160519070551-254, ranger-base gate8 general-gate5 general-gate2 ranger-stop0 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
20162919082959-581, entrance1 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 general-gate2 entrance2
20160919090925-42, entrance0 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 entrance4
20161619091627-25, ranger-base gate8 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 camping8 general-gate3 gate4 ranger-stop5 ranger-stop5 gate4 gate5 ranger-stop6 ranger-stop6 gate5 gate8 ranger-base
20165519125545-196, entrance2 general-gate2 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 camping2 camping2 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 general-gate2 entrance2
20163319023315-421, entrance2 entrance4
20164619034644-667, ranger-base gate8 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 camping8 general-gate3 gate4 ranger-stop5 ranger-stop5 gate4 gate5 ranger-stop6 ranger-stop6 gate5 gate8 ranger-base
20160519050557-605, entrance0 general-gate1 ranger-stop2 ranger-stop0 general-gate2 general-gate5 entrance4
20160920040918-491, entrance0 general-gate1 ranger-stop2 ranger-stop0 general-gate2 entrance2
20162720042739-621, entrance2 entrance4
20165320075322-786, entrance2 general-gate2 ranger-stop0 ranger-stop2 general-gate1 entrance3
20164820104837-773, entrance1 general-gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop0 general-gate2 camping8 camping8 general-gate5 entrance4
20165020105048-842, entrance1 general-gate7 entrance3
20164420124427-343, entrance3 general-gate7 entrance1
20164520024515-601, ranger-base gate8 gate5 ranger-stop6 gate6 gate7 ranger-stop7 ranger-stop7 gate7 gate6 ranger-stop6 gate5 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 general-gate5 gate8 ranger-base
20165021055052-804, entrance4 general-gate5 general-gate2 ranger-stop0 ranger-stop2 general-gate1 entrance3
20163821073807-579, ranger-base gate8 general-gate5 general-gate2 ranger-stop0 ranger-stop0 ranger-stop2 general-gate1 general-gate4 general-gate7 ranger-stop4 ranger-stop4 general-gate7 gate2 ranger-stop1 ranger-stop1 gate2 general-gate7 gate6 ranger-stop6 gate5 general-gate5 gate3 ranger-stop3 ranger-stop3 gate3 camping8 general-gate3 gate4 ranger-stop5 ranger-stop5 gate4 gate5 ranger-stop6 ranger-stop6 gate6 gate7 ranger-stop7 ranger-stop7 gate7 general-gate4 general-gate1 ranger-stop2 ranger-stop2 ranger-stop0 general-gate2 general-gate5 gate8 ranger-base
